Id,Report Source,Category,Created at local,Closed at local,Status,Address,smell description,URL,Latitude,Longitude,Export tagged places,date,time,Day,Month,Year,Hour,Month_name,Date & time (hour rounded),epoch time,date & time,smell value,zipcode,symptoms,additional comments,smell_type
,,,,,,,Tar,,43.632,-70.2714,,4/5/21,18:07:28,5,4,2021,18,Apr,4/5/21 18:00,1617660448,4/5/21 18:07,5,4106,,"Here we are again. Another year, another spring with beautiful weather where we can't enjoy our own backyard because of the fumes. I'm heart broken.",petroleum
,,,,,,,Petroleum,,43.6358,-70.2853,,4/6/21,12:32:25,6,4,2021,12,Apr,4/6/21 12:00,1617726745,4/6/21 12:32,4,4106,,,petroleum
,,,,,,,Oul,,43.6336,-70.286,,4/6/21,14:05:10,6,4,2021,14,Apr,4/6/21 14:00,1617732310,4/6/21 14:05,4,4106,,,petroleum
,,,,,,,"Industrial..gas, tar",,43.6321,-70.2735,,4/6/21,16:07:14,6,4,2021,16,Apr,4/6/21 16:00,1617739634,4/6/21 16:07,4,4106,,,petroleum
,,,,,,,,,43.6346,-70.2864,,4/6/21,16:39:34,6,4,2021,16,Apr,4/6/21 16:00,1617741574,4/6/21 16:39,5,4106,,,no description provided
,,,,,,,Oil tanks,,43.63,-70.2869,,4/6/21,17:11:33,6,4,2021,17,Apr,4/6/21 17:00,1617743493,4/6/21 17:11,3,4106,,,petroleum
,,,,,,,Oil,,43.6364,-70.2855,,4/6/21,18:25:14,6,4,2021,18,Apr,4/6/21 18:00,1617747914,4/6/21 18:25,5,4106,,,petroleum
,,,,,,,Oil,,43.6372,-70.295,,4/6/21,18:59:01,6,4,2021,18,Apr,4/6/21 18:00,1617749941,4/6/21 18:59,5,4106,,,petroleum
,,,,,,,Petroleum,,43.634,-70.2874,,4/7/21,7:25:31,7,4,2021,7,Apr,4/7/21 7:00,1617794731,4/7/21 7:25,4,4106,,Headache,petroleum
,,,,,,,,,43.6238,-70.277,,4/7/21,13:23:14,7,4,2021,13,Apr,4/7/21 13:00,1617816194,4/7/21 13:23,5,4106,,,no description provided
,,,,,,,"Petroleum, tar ",,43.6301,-70.2837,,4/7/21,15:22:16,7,4,2021,15,Apr,4/7/21 15:00,1617823336,4/7/21 15:22,4,4106,Caustic stink,,petroleum
,,,,,,,Petroleum,,43.654,-70.2851,,4/7/21,18:04:40,7,4,2021,18,Apr,4/7/21 18:00,1617833080,4/7/21 18:04,4,4102,Na,,petroleum
,,,,,,,Tar,,43.6475,-70.2625,,4/7/21,20:38:11,7,4,2021,20,Apr,4/7/21 20:00,1617842291,4/7/21 20:38,4,4102,Headache,,petroleum
,,,,,,,A very sweet oil smell and like a spray paint /chemical ,,43.6442,-70.2435,,4/7/21,22:34:34,7,4,2021,22,Apr,4/7/21 22:00,1617849274,4/7/21 22:34,5,4106,Head ack ,,petroleum
,,,,,,,Asphalt ,,43.636,-70.2463,,4/8/21,6:42:58,8,4,2021,6,Apr,4/8/21 6:00,1617878578,4/8/21 6:42,4,4106,,,petroleum
,,,,,,,"Industrial, tar",,43.6284,-70.2572,,4/8/21,6:50:05,8,4,2021,6,Apr,4/8/21 6:00,1617879005,4/8/21 6:50,2,4106,,,petroleum
,,,,,,,Oil tanks,,43.6296,-70.2849,,4/8/21,7:11:51,8,4,2021,7,Apr,4/8/21 7:00,1617880311,4/8/21 7:11,3,4106,,,petroleum
,,,,,,,Tar,,43.6309,-70.2851,,4/8/21,7:23:28,8,4,2021,7,Apr,4/8/21 7:00,1617881008,4/8/21 7:23,3,4106,,,petroleum
,,,,,,,Heavy petro off gassing.  ,,43.6389,-70.2912,,4/9/21,7:16:37,9,4,2021,7,Apr,4/9/21 7:00,1617966997,4/9/21 7:16,4,4106,Stinging eyes. Difficult breathing due to fumes.  ,,petroleum
,,,,,,,Sulphur -- very strong!,,43.6307,-70.2839,,4/9/21,15:53:04,9,4,2021,15,Apr,4/9/21 15:00,1617997984,4/9/21 15:53,5,4106,Upset stomach ,,petroleum
,,,,,,,Petroleum ,,43.643,-70.2457,,4/10/21,7:26:29,10,4,2021,7,Apr,4/10/21 7:00,1618053989,4/10/21 7:26,3,4106,,,petroleum
,,,,,,,,,43.6417,-70.2428,,4/10/21,7:30:25,10,4,2021,7,Apr,4/10/21 7:00,1618054225,4/10/21 7:30,3,4106,,,no description provided
,,,,,,,Oil ,,43.6466,-70.244,,4/10/21,7:43:54,10,4,2021,7,Apr,4/10/21 7:00,1618055034,4/10/21 7:43,4,4106,Headache,,petroleum
,,,,,,,Gas / oil / tar,,43.6342,-70.2655,,4/10/21,8:45:47,10,4,2021,8,Apr,4/10/21 8:00,1618058747,4/10/21 8:45,4,4106,,,petroleum
,,,,,,,"Industrial, oil",,43.6287,-70.2597,,4/10/21,9:00:49,10,4,2021,9,Apr,4/10/21 9:00,1618059649,4/10/21 9:00,3,4106,,,petroleum
,,,,,,,Burnt tar,,43.6332,-70.2434,,4/12/21,1:14:40,12,4,2021,1,Apr,4/12/21 1:00,1618204480,4/12/21 1:14,3,4106,Headache ,,petroleum
,,,,,,,Burning oil/fumes,,43.6283,-70.293,,4/12/21,5:25:03,12,4,2021,5,Apr,4/12/21 5:00,1618219503,4/12/21 5:25,4,4106,Burning sinuses,,petroleum
,,,,,,,Oil,,43.6325,-70.2755,,4/12/21,7:30:36,12,4,2021,7,Apr,4/12/21 7:00,1618227036,4/12/21 7:30,5,4106,Throat irritation,,petroleum
,,,,,,,,,43.6372,-70.2885,,4/12/21,17:05:37,12,4,2021,17,Apr,4/12/21 17:00,1618261537,4/12/21 17:05,3,4106,,,no description provided
,,,,,,,Jet fuel exhaust — extremely strong and potent — I opened the window just a little bit and soon my entire apartment smelled of exhaust,,43.6385,-70.3102,,4/13/21,6:13:58,13,4,2021,6,Apr,4/13/21 6:00,1618308838,4/13/21 6:13,5,4106,"Eye irritation, throat irritation ",,petroleum
,,,,,,,Industrial gas / oil ,,43.6311,-70.2914,,4/13/21,7:54:01,13,4,2021,7,Apr,4/13/21 7:00,1618314841,4/13/21 7:54,4,4106,,,petroleum
,,,,,,,Petroleum,,43.6362,-70.2858,,4/13/21,12:54:33,13,4,2021,12,Apr,4/13/21 12:00,1618332873,4/13/21 12:54,4,4106,,,petroleum
,,,,,,,Petroleum,,43.6355,-70.2855,,4/14/21,6:55:18,14,4,2021,6,Apr,4/14/21 6:00,1618397718,4/14/21 6:55,5,4106,,,petroleum
,,,,,,,Oil ,,43.6303,-70.293,,4/14/21,7:33:44,14,4,2021,7,Apr,4/14/21 7:00,1618400024,4/14/21 7:33,5,4106,,,petroleum
,,,,,,,Oil / petroleum ,,43.6359,-70.311,,4/14/21,10:54:36,14,4,2021,10,Apr,4/14/21 10:00,1618412076,4/14/21 10:54,3,4106,,,petroleum
,,,,,,,Diesel or jet exhaust ,,43.6386,-70.309,,4/14/21,20:46:42,14,4,2021,20,Apr,4/14/21 20:00,1618447602,4/14/21 20:46,3,4106,,,petroleum
,,,,,,,Petroleum ,,43.6367,-70.3113,,4/15/21,5:38:43,15,4,2021,5,Apr,4/15/21 5:00,1618479523,4/15/21 5:38,3,4106,,,petroleum
,,,,,,,Petroleum ,,43.6391,-70.3073,,4/15/21,5:55:29,15,4,2021,5,Apr,4/15/21 5:00,1618480529,4/15/21 5:55,4,4106,,,petroleum
,,,,,,,Petroleum,,43.6234,-70.3036,,4/15/21,6:22:51,15,4,2021,6,Apr,4/15/21 6:00,1618482171,4/15/21 6:22,3,4106,"Headache, difficulty breathing, ",,petroleum
,,,,,,,Acrid gas,,43.6453,-70.2369,,4/15/21,12:39:42,15,4,2021,12,Apr,4/15/21 12:00,1618504782,4/15/21 12:39,4,4106,Strong gas odor ,,petroleum
,,,,,,,,,43.6383,-70.3077,,4/16/21,8:38:06,16,4,2021,8,Apr,4/16/21 8:00,1618576686,4/16/21 8:38,1,4106,,,no description provided
,,,,,,,Petroleum tank fumes ,,43.6387,-70.295,,4/16/21,16:43:12,16,4,2021,16,Apr,4/16/21 16:00,1618605792,4/16/21 16:43,5,4102,,,petroleum
,,,,,,,Jet exhaust,,43.6379,-70.3113,,4/17/21,7:21:41,17,4,2021,7,Apr,4/17/21 7:00,1618658501,4/17/21 7:21,5,4106,,Extremely strong; air is saturated; can smell it indoors even with the windows closed,petroleum
,,,,,,,Oil,,43.628,-70.2765,,4/17/21,7:36:47,17,4,2021,7,Apr,4/17/21 7:00,1618659407,4/17/21 7:36,5,4106,,,petroleum
,,,,,,,"Asphalt, rotten eggs",,43.6312,-70.2746,,4/17/21,10:47:27,17,4,2021,10,Apr,4/17/21 10:00,1618670847,4/17/21 10:47,4,4106,,,petroleum
,,,,,,,"Chemical odor, not sure how to describe it",,43.6374,-70.3108,,4/17/21,12:12:18,17,4,2021,12,Apr,4/17/21 12:00,1618675938,4/17/21 12:12,2,4106,,,petroleum
,,,,,,,"Asphalt, oil ",,43.6299,-70.2891,,4/17/21,15:18:28,17,4,2021,15,Apr,4/17/21 15:00,1618687108,4/17/21 15:18,4,4106,Headache and sinus pain,,petroleum
,,,,,,,"Gas, industrial",,43.6318,-70.2837,,4/17/21,15:52:31,17,4,2021,15,Apr,4/17/21 15:00,1618689151,4/17/21 15:52,4,4106,Headache,,petroleum
,,,,,,,Petroleum ,,43.6373,-70.3342,,4/17/21,16:16:50,17,4,2021,16,Apr,4/17/21 16:00,1618690610,4/17/21 16:16,3,4106,,,petroleum
,,,,,,,,,43.6333,-70.294,,4/17/21,16:23:14,17,4,2021,16,Apr,4/17/21 16:00,1618690994,4/17/21 16:23,1,4106,,,no description provided
,,,,,,,,,43.638,-70.2941,,4/17/21,16:26:43,17,4,2021,16,Apr,4/17/21 16:00,1618691203,4/17/21 16:26,1,4106,,,no description provided
,,,,,,,,,43.636,-70.3073,,4/18/21,11:28:07,18,4,2021,11,Apr,4/18/21 11:00,1618759687,4/18/21 11:28,1,4106,,,no description provided
,,,,,,,Oil ,,43.6369,-70.2904,,4/18/21,11:39:19,18,4,2021,11,Apr,4/18/21 11:00,1618760359,4/18/21 11:39,4,4106,,,petroleum
,,,,,,,,,43.6368,-70.3077,,4/18/21,12:11:29,18,4,2021,12,Apr,4/18/21 12:00,1618762289,4/18/21 12:11,1,4106,,,no description provided
,,,,,,,,,43.6344,-70.2624,,4/18/21,18:30:07,18,4,2021,18,Apr,4/18/21 18:00,1618785007,4/18/21 18:30,1,4106,,,no description provided
,,,,,,,"Oil smell, smells like dirty, used oil",,43.6307,-70.2826,,4/18/21,19:56:56,18,4,2021,19,Apr,4/18/21 19:00,1618790216,4/18/21 19:56,5,4106,,,petroleum
,,,,,,,,,43.644,-70.2439,,4/19/21,7:21:22,19,4,2021,7,Apr,4/19/21 7:00,1618831282,4/19/21 7:21,3,4106,Heated oil fumes ,,no description provided
,,,,,,,Oil,,43.6345,-70.2912,,4/19/21,8:54:37,19,4,2021,8,Apr,4/19/21 8:00,1618836877,4/19/21 8:54,4,4106,,,petroleum
,,,,,,,Petroleum ,,43.6332,-70.2827,,4/19/21,9:33:07,19,4,2021,9,Apr,4/19/21 9:00,1618839187,4/19/21 9:33,2,4106,,,petroleum
,,,,,,,Petroleum ,,43.6449,-70.2807,,4/19/21,13:35:47,19,4,2021,13,Apr,4/19/21 13:00,1618853747,4/19/21 13:35,5,4102,,,petroleum
,,,,,,,,,43.6373,-70.3078,,4/19/21,16:46:45,19,4,2021,16,Apr,4/19/21 16:00,1618865205,4/19/21 16:46,1,4106,,,no description provided
,,,,,,,,,43.656,-70.2574,,4/20/21,6:06:00,20,4,2021,6,Apr,4/20/21 6:00,1618913160,4/20/21 6:06,5,4101,,,no description provided
,,,,,,,Petroleum tank fumes ,,43.6345,-70.2696,,4/20/21,7:33:25,20,4,2021,7,Apr,4/20/21 7:00,1618918405,4/20/21 7:33,4,4106,,,petroleum
,,,,,,,Oil,,43.6453,-70.242,,4/20/21,8:30:16,20,4,2021,8,Apr,4/20/21 8:00,1618921816,4/20/21 8:30,3,4106,Headache,,petroleum
,,,,,,,Fuel smell,,43.6415,-70.2454,,4/20/21,8:34:14,20,4,2021,8,Apr,4/20/21 8:00,1618922054,4/20/21 8:34,3,4106,,,petroleum
,,,,,,,,,43.6358,-70.3113,,4/20/21,10:29:48,20,4,2021,10,Apr,4/20/21 10:00,1618928988,4/20/21 10:29,1,4106,,,no description provided
,,,,,,,,,43.6671,-70.1942,,4/20/21,14:18:40,20,4,2021,14,Apr,4/20/21 14:00,1618942720,4/20/21 14:18,1,4108,,,no description provided
,,,,,,,Rotten egg burning tar,,43.6495,-70.2631,,4/20/21,16:54:37,20,4,2021,16,Apr,4/20/21 16:00,1618952077,4/20/21 16:54,5,4101,Very irritating overwhelming,Very irritating overwhelming. Occurred on veterans bridge at 9 PM last night next to Sprague oil tanks,petroleum
,,,,,,,Fresh/raw gasoline ,,43.635,-70.2612,,4/20/21,18:13:44,20,4,2021,18,Apr,4/20/21 18:00,1618956824,4/20/21 18:13,4,4106,,,petroleum
,,,,,,,Fuel or oil,,43.6281,-70.2929,,4/20/21,18:35:49,20,4,2021,18,Apr,4/20/21 18:00,1618958149,4/20/21 18:35,3,4106,"Eyes stinging, sinuses stinging",,petroleum
,,,,,,,Petroleum,,43.637,-70.2424,,4/20/21,19:26:25,20,4,2021,19,Apr,4/20/21 19:00,1618961185,4/20/21 19:26,3,4106,,,petroleum
,,,,,,,"Fuel, oil",,43.6266,-70.2931,,4/20/21,20:09:38,20,4,2021,20,Apr,4/20/21 20:00,1618963778,4/20/21 20:09,4,4106,More burning in our throats and sinuses. Heavy stench of oil in house. Had to close all windows.,,petroleum
,,,,,,,Oil,,43.6367,-70.2698,,4/20/21,21:38:30,20,4,2021,21,Apr,4/20/21 21:00,1618969110,4/20/21 21:38,4,4106,,,petroleum
,,,,,,,Jet exhaust ,,43.6381,-70.3101,,4/21/21,6:15:41,21,4,2021,6,Apr,4/21/21 6:00,1619000141,4/21/21 6:15,3,4106,,,petroleum
,,,,,,,Oil stench,,43.6334,-70.2697,,4/21/21,8:32:57,21,4,2021,8,Apr,4/21/21 8:00,1619008377,4/21/21 8:32,4,4106,Headache..instant,,petroleum
,,,,,,,Intense gasoline oder,,43.6326,-70.2697,,4/21/21,9:43:30,21,4,2021,9,Apr,4/21/21 9:00,1619012610,4/21/21 9:43,5,4106,"Headache, cannot work outside",,petroleum
,,,,,,,Petroleum tank fumes ,,43.6338,-70.2853,,4/21/21,17:04:48,21,4,2021,17,Apr,4/21/21 17:00,1619039088,4/21/21 17:04,3,4106,,,petroleum
,,,,,,,Oil,,43.6309,-70.2826,,4/21/21,22:34:03,21,4,2021,22,Apr,4/21/21 22:00,1619058843,4/21/21 22:34,5,4106,,,petroleum
,,,,,,,"Oil, gasoline",,43.626,-70.2949,,4/22/21,8:43:27,22,4,2021,8,Apr,4/22/21 8:00,1619095407,4/22/21 8:43,4,4106,,,petroleum
,,,,,,,,,43.6372,-70.2814,,4/22/21,9:39:15,22,4,2021,9,Apr,4/22/21 9:00,1619098755,4/22/21 9:39,4,4106,,,no description provided
,,,,,,,"Oil, fuel",,43.6276,-70.2921,,4/23/21,9:42:38,23,4,2021,9,Apr,4/23/21 9:00,1619185358,4/23/21 9:42,3,4106,"Unpleasant odor, burning sinuses ",,petroleum
,,,,,,,Smoky,,43.6672,-70.2458,,4/23/21,15:00:44,23,4,2021,15,Apr,4/23/21 15:00,1619204444,4/23/21 15:00,3,4101,,,petroleum
,,,,,,,Oil,,43.6286,-70.2672,,4/23/21,16:24:41,23,4,2021,16,Apr,4/23/21 16:00,1619209481,4/23/21 16:24,4,4106,,,petroleum
,,,,,,,Oily ,,43.6302,-70.2688,,4/23/21,16:25:40,23,4,2021,16,Apr,4/23/21 16:00,1619209540,4/23/21 16:25,4,4106,,,petroleum
,,,,,,,Petroleum,,43.629,-70.2685,,4/23/21,16:25:58,23,4,2021,16,Apr,4/23/21 16:00,1619209558,4/23/21 16:25,4,4106,,,petroleum
,,,,,,,Like gas,,43.6297,-70.2662,,4/23/21,16:27:56,23,4,2021,16,Apr,4/23/21 16:00,1619209676,4/23/21 16:27,4,4106,Nausea ,,petroleum
,,,,,,,Oil,,43.6338,-70.2703,,4/23/21,16:38:56,23,4,2021,16,Apr,4/23/21 16:00,1619210336,4/23/21 16:38,4,4106,Slight headache,,petroleum
,,,,,,,Petroleum tank fumes ,,43.6358,-70.2706,,4/23/21,18:10:26,23,4,2021,18,Apr,4/23/21 18:00,1619215826,4/23/21 18:10,4,4106,,,petroleum
,,,,,,,,,43.6385,-70.308,,4/23/21,18:55:56,23,4,2021,18,Apr,4/23/21 18:00,1619218556,4/23/21 18:55,1,4106,,,no description provided
,,,,,,,Oil tanks ,,43.6335,-70.2666,,4/23/21,19:34:33,23,4,2021,19,Apr,4/23/21 19:00,1619220873,4/23/21 19:34,4,4106,Headache ,,petroleum
,,,,,,,Very smoky,,43.6666,-70.2438,,4/23/21,21:20:34,23,4,2021,21,Apr,4/23/21 21:00,1619227234,4/23/21 21:20,4,4101,,,petroleum
,,,,,,,Petroleum tank fumes ,,43.6346,-70.2702,,4/24/21,10:22:49,24,4,2021,10,Apr,4/24/21 10:00,1619274169,4/24/21 10:22,3,4106,,,petroleum
,,,,,,,Gasoline,,43.6334,-70.2685,,4/24/21,10:32:40,24,4,2021,10,Apr,4/24/21 10:00,1619274760,4/24/21 10:32,4,4106,"Sinus irritation, nauseous feeling",,petroleum
,,,,,,,Horrible oil fumes,,43.629,-70.2872,,4/24/21,14:20:03,24,4,2021,14,Apr,4/24/21 14:00,1619288403,4/24/21 14:20,4,4106,"Sore throat, nausea, rage",,petroleum
,,,,,,,,,43.6377,-70.3092,,4/24/21,19:33:51,24,4,2021,19,Apr,4/24/21 19:00,1619307231,4/24/21 19:33,1,4106,,,no description provided
,,,,,,,Very smoky,,43.6671,-70.2475,,4/24/21,20:06:21,24,4,2021,20,Apr,4/24/21 20:00,1619309181,4/24/21 20:06,4,4101,Th,,petroleum
,,,,,,,Petroleum ,,43.6395,-70.3061,,4/25/21,6:06:19,25,4,2021,6,Apr,4/25/21 6:00,1619345179,4/25/21 6:06,3,4106,,,petroleum
,,,,,,,Gasoline,,43.6369,-70.3078,,4/25/21,8:43:49,25,4,2021,8,Apr,4/25/21 8:00,1619354629,4/25/21 8:43,3,4106,,,petroleum
,,,,,,,Weird widespread smell outside today. Almost like bleach. ,,43.6348,-70.2409,,4/25/21,9:14:32,25,4,2021,9,Apr,4/25/21 9:00,1619356472,4/25/21 9:14,4,4106,,,petroleum
,,,,,,,Woodsmoke,,43.6451,-70.2387,,4/25/21,14:31:28,25,4,2021,14,Apr,4/25/21 14:00,1619375488,4/25/21 14:31,4,4106,"Sore throat, headache",Especially bad today before the rain.,petroleum
,,,,,,,Gasoline ,,43.6372,-70.3094,,4/25/21,17:40:05,25,4,2021,17,Apr,4/25/21 17:00,1619386805,4/25/21 17:40,3,4106,,,petroleum
,,,,,,,Petroleum ,,43.6331,-70.283,,4/26/21,7:52:42,26,4,2021,7,Apr,4/26/21 7:00,1619437962,4/26/21 7:52,4,4106,Nausea ,,petroleum
,,,,,,,Oil,,43.6356,-70.2851,,4/26/21,8:47:41,26,4,2021,8,Apr,4/26/21 8:00,1619441261,4/26/21 8:47,5,4106,,,petroleum
,,,,,,,Tar,,43.6289,-70.2717,,4/26/21,10:51:30,26,4,2021,10,Apr,4/26/21 10:00,1619448690,4/26/21 10:51,4,4106,,,petroleum
,,,,,,,,,43.6404,-70.3048,,4/26/21,12:07:00,26,4,2021,12,Apr,4/26/21 12:00,1619453220,4/26/21 12:07,1,4106,,,no description provided
,,,,,,,"Natural gas exhaust fumes, oil / asphalt",,43.6314,-70.2709,,4/26/21,12:27:26,26,4,2021,12,Apr,4/26/21 12:00,1619454446,4/26/21 12:27,4,4106,,,petroleum
,,,,,,,"Tar
",,43.6324,-70.2834,,4/26/21,12:27:39,26,4,2021,12,Apr,4/26/21 12:00,1619454459,4/26/21 12:27,4,4106,,,petroleum
,,,,,,,Gas,,43.6291,-70.2798,,4/26/21,13:33:09,26,4,2021,13,Apr,4/26/21 13:00,1619458389,4/26/21 13:33,4,4106,,,petroleum
,,,,,,,,,43.6332,-70.2846,,4/26/21,13:48:42,26,4,2021,13,Apr,4/26/21 13:00,1619459322,4/26/21 13:48,3,4106,,,no description provided
,,,,,,,n*sty petroleum smell,,43.6309,-70.2842,,4/26/21,14:23:55,26,4,2021,14,Apr,4/26/21 14:00,1619461435,4/26/21 14:23,5,4106,n*sty irritating breathing,,petroleum
,,,,,,,Oil tanks ,,43.6334,-70.2713,,4/26/21,14:49:31,26,4,2021,14,Apr,4/26/21 14:00,1619462971,4/26/21 14:49,4,4106,,,petroleum
,,,,,,,,,43.6035,-70.2335,,4/26/21,15:07:43,26,4,2021,15,Apr,4/26/21 15:00,1619464063,4/26/21 15:07,1,4107,,,no description provided
,,,,,,,Petroleum,,43.6361,-70.2847,,4/26/21,16:07:55,26,4,2021,16,Apr,4/26/21 16:00,1619467675,4/26/21 16:07,4,4106,Headache,,petroleum
,,,,,,,,,43.6297,-70.2862,,4/26/21,16:26:42,26,4,2021,16,Apr,4/26/21 16:00,1619468802,4/26/21 16:26,5,4106,,,no description provided
,,,,,,,Oil,,43.6209,-70.2678,,4/26/21,17:05:22,26,4,2021,17,Apr,4/26/21 17:00,1619471122,4/26/21 17:05,3,4106,Sick,,petroleum
,,,,,,,Oil tanks,,43.6298,-70.2796,,4/26/21,17:55:55,26,4,2021,17,Apr,4/26/21 17:00,1619474155,4/26/21 17:55,3,4106,,,petroleum
,,,,,,,Tar,,43.6312,-70.2847,,4/26/21,19:18:31,26,4,2021,19,Apr,4/26/21 19:00,1619479111,4/26/21 19:18,3,4106,,,petroleum
,,,,,,,Oil fumes ,,43.6246,-70.2758,,4/26/21,21:19:03,26,4,2021,21,Apr,4/26/21 21:00,1619486343,4/26/21 21:19,4,4106,,,petroleum
,,,,,,,Gasoline,,43.6523,-70.2597,,4/27/21,5:58:28,27,4,2021,5,Apr,4/27/21 5:00,1619517508,4/27/21 5:58,4,4101,,Clear day ,petroleum
,,,,,,,Petroleum/VOC,,43.6472,-70.2739,,4/27/21,6:17:31,27,4,2021,6,Apr,4/27/21 6:00,1619518651,4/27/21 6:17,5,4102,Cant even be outside ,,petroleum
,,,,,,,Oil smell,,43.6504,-70.2655,,4/27/21,6:26:16,27,4,2021,6,Apr,4/27/21 6:00,1619519176,4/27/21 6:26,4,4101,,,petroleum
,,,,,,,"Fuel smell, acidic ",,43.6421,-70.2447,,4/27/21,6:32:53,27,4,2021,6,Apr,4/27/21 6:00,1619519573,4/27/21 6:32,4,4106,,,petroleum
,,,,,,,Oil,,43.6441,-70.2471,,4/27/21,6:49:40,27,4,2021,6,Apr,4/27/21 6:00,1619520580,4/27/21 6:49,3,4106,,,petroleum
,,,,,,,"Oily smell, tar",,43.6309,-70.2862,,4/27/21,6:56:50,27,4,2021,6,Apr,4/27/21 6:00,1619521010,4/27/21 6:56,4,4106,,,petroleum
,,,,,,,Oil,,43.6449,-70.243,,4/27/21,6:59:08,27,4,2021,6,Apr,4/27/21 6:00,1619521148,4/27/21 6:59,5,4106,Headache,,petroleum
,,,,,,,,,43.6442,-70.2467,,4/27/21,6:59:43,27,4,2021,6,Apr,4/27/21 6:00,1619521183,4/27/21 6:59,4,4106,,,no description provided
,,,,,,,Oil,,43.6291,-70.2848,,4/27/21,7:00:10,27,4,2021,7,Apr,4/27/21 7:00,1619521210,4/27/21 7:00,4,4106,,,petroleum
,,,,,,,Gas,,43.6493,-70.2601,,4/27/21,7:07:59,27,4,2021,7,Apr,4/27/21 7:00,1619521679,4/27/21 7:07,4,4101,,,petroleum
,,,,,,,Like oil was dumped all over my yard.,,43.6446,-70.2416,,4/27/21,7:24:42,27,4,2021,7,Apr,4/27/21 7:00,1619522682,4/27/21 7:24,5,4106,Nausea headack,,petroleum
,,,,,,,Petrol,,43.6433,-70.2439,,4/27/21,7:26:43,27,4,2021,7,Apr,4/27/21 7:00,1619522803,4/27/21 7:26,3,4106,,,petroleum
,,,,,,,Oily ,,43.636,-70.2415,,4/27/21,7:29:05,27,4,2021,7,Apr,4/27/21 7:00,1619522945,4/27/21 7:29,3,4106,,,petroleum
,,,,,,,Gas fumes,,43.643,-70.234,,4/27/21,7:34:36,27,4,2021,7,Apr,4/27/21 7:00,1619523276,4/27/21 7:34,4,4106,,,petroleum
,,,,,,,Oil,,43.6283,-70.2575,,4/27/21,7:37:46,27,4,2021,7,Apr,4/27/21 7:00,1619523466,4/27/21 7:37,3,4106,,,petroleum
,,,,,,,Petroleum tank fumes ,,43.6339,-70.2681,,4/27/21,7:43:47,27,4,2021,7,Apr,4/27/21 7:00,1619523827,4/27/21 7:43,4,4106,Headache ,,petroleum
,,,,,,,Petroleum odor,,43.6295,-70.2849,,4/27/21,17:09:42,27,4,2021,17,Apr,4/27/21 17:00,1619557782,4/27/21 17:09,4,4106,Respiratory distress,,petroleum
,,,,,,,Oil tanks,,43.6305,-70.2843,,4/27/21,17:16:12,27,4,2021,17,Apr,4/27/21 17:00,1619558172,4/27/21 17:16,3,4106,,,petroleum
,,,,,,,I’ll give you one guess,,43.6305,-70.2861,,4/27/21,17:43:16,27,4,2021,17,Apr,4/27/21 17:00,1619559796,4/27/21 17:43,5,4106,"Throat and eye irritation, nausea, rage ",,petroleum
,,,,,,,"Gas, fuel",,43.6285,-70.2932,,4/27/21,19:52:19,27,4,2021,19,Apr,4/27/21 19:00,1619567539,4/27/21 19:52,5,4106,"Burning sinuses, coughing, had to close all windows, house smells awful.",,petroleum
,,,,,,,Oil,,43.626,-70.2981,,4/27/21,20:17:13,27,4,2021,20,Apr,4/27/21 20:00,1619569033,4/27/21 20:17,4,4106,Headache ,,petroleum
,,,,,,,Petroleum ,,43.6333,-70.2707,,4/27/21,20:17:28,27,4,2021,20,Apr,4/27/21 20:00,1619569048,4/27/21 20:17,5,4106,Headache,,petroleum
,,,,,,,Petroleum ,,43.6234,-70.2757,,4/27/21,20:21:43,27,4,2021,20,Apr,4/27/21 20:00,1619569303,4/27/21 20:21,4,4106,,,petroleum
,,,,,,,Rotten eggs/ oil ,,43.6342,-70.2868,,4/27/21,20:21:51,27,4,2021,20,Apr,4/27/21 20:00,1619569311,4/27/21 20:21,5,4106,Head aches ,Cash corner,petroleum
,,,,,,,"Indistrual, fuel type. Like vehicle exhaust but everywhere ",,43.6217,-70.3034,,4/27/21,20:25:32,27,4,2021,20,Apr,4/27/21 20:00,1619569532,4/27/21 20:25,3,4106,,It's also quite strong early morning. ,petroleum
,,,,,,,Oily,,43.6333,-70.2705,,4/27/21,20:25:54,27,4,2021,20,Apr,4/27/21 20:00,1619569554,4/27/21 20:25,3,4106,,The smell is similar to that of fresh asphalt,petroleum
,,,,,,,Jet exhaust ,,43.6378,-70.3086,,4/27/21,20:35:43,27,4,2021,20,Apr,4/27/21 20:00,1619570143,4/27/21 20:35,3,4106,,,petroleum
,,,,,,,"Very strong fuel smell, seeping in through closed windows",,43.6426,-70.2447,,4/27/21,20:39:20,27,4,2021,20,Apr,4/27/21 20:00,1619570360,4/27/21 20:39,5,4106,,,petroleum
,,,,,,,Burning oil,,43.6372,-70.2332,,4/27/21,21:35:14,27,4,2021,21,Apr,4/27/21 21:00,1619573714,4/27/21 21:35,3,4106,,Mid day through afternoon ,petroleum
,,,,,,,Asphalt ,,43.6407,-70.2405,,4/27/21,22:34:06,27,4,2021,22,Apr,4/27/21 22:00,1619577246,4/27/21 22:34,4,4106,,I have to go inside because the air smells terrible. ,petroleum
,,,,,,,"Fume, oil, gas",,43.6261,-70.2916,,4/27/21,23:45:17,27,4,2021,23,Apr,4/27/21 23:00,1619581517,4/27/21 23:45,4,4106,Headache,,petroleum
